problem,grid,noise,sigma,seed,method,coefficient_error,coefficient_linf,support_valid,support_exact,tp,fp,fn,precision,recall,f1,tpr,optimizer_success,status,iterations,fit_seconds,total_seconds,w,selected_terms
kdv,400×601,0.5,137.22869117162054,103,WSINDy,0.0029109070378409013,0.0031581092798480537,True,True,2,0,0,1.0,1.0,1.0,1.0,True,MSTLS support stable,5,0.010532707994570956,0.13233212500927038,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5007861746022527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.003158109279848, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[9, 22]"
kdv,400×601,0.5,137.22869117162054,104,WSINDy,0.014414957359669685,0.016054150818049617,True,True,2,0,0,1.0,1.0,1.0,1.0,True,MSTLS support stable,4,0.011442332994192839,0.1361673749925103,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5014152689188581, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0160541508180496, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[9, 22]"
kdv,400×601,0.5,137.22869117162054,105,WSINDy,0.019927007079501468,0.02227144456443253,True,True,2,0,0,1.0,1.0,1.0,1.0,True,MSTLS support stable,4,0.01029029200435616,0.13362887600669637,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5005828987446681, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0222714445644325, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[9, 22]"
kdv,400×601,0.5,137.22869117162054,106,WSINDy,0.000892682672933936,0.0009758467248247582,True,True,2,0,0,1.0,1.0,1.0,1.0,True,MSTLS support stable,5,0.010663374996511266,0.13295483301044442,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.49979065312793264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9990241532751752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[9, 22]"
kdv,400×601,0.5,137.22869117162054,107,WSINDy,10.358597374360079,0.029684066683058563,True,False,2,4,0,0.3333333333333333,1.0,0.5,0.3333333333333333,True,MSTLS support stable,4,0.009508749993983656,0.13045437497203238,"[0.0, -11.431149236636545, 0.009017747297275886, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8386099112084215, -0.5004724663916152, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2702822459368542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9703159333169414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 2, 8, 9, 15, 22]"
kdv,400×601,0.5,137.22869117162054,108,WSINDy,0.024177858368885488,0.02702824200689835,True,True,2,0,0,1.0,1.0,1.0,1.0,True,MSTLS support stable,4,0.010623665992170572,0.13727487399592064,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5004303233074016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0270282420068984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[9, 22]"
kdv,400×601,0.5,137.22869117162054,109,WSINDy,0.00642448100079466,0.007180664186367869,True,True,2,0,0,1.0,1.0,1.0,1.0,True,MSTLS support stable,3,0.010407250025309622,0.1340714170364663,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4998253374551362, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9928193358136321, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[9, 22]"
kdv,400×601,0.5,137.22869117162054,110,WSINDy,0.02098959789251244,0.023411970597508214,True,True,2,0,0,1.0,1.0,1.0,1.0,True,MSTLS support stable,3,0.009967958001652732,0.1319567920290865,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5016073759215299, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0234119705975082, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[9, 22]"
kdv,400×601,0.5,137.22869117162054,111,WSINDy,0.03411948800768335,0.03814641961929921,True,True,2,0,0,1.0,1.0,1.0,1.0,True,MSTLS support stable,4,0.01095895899925381,0.13281183401704766,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.49984189367057535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9618535803807008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[9, 22]"
kdv,400×601,0.5,137.22869117162054,112,WSINDy,0.00690271667439509,0.007715137506887015,True,True,2,0,0,1.0,1.0,1.0,1.0,True,MSTLS support stable,4,0.010040541994385421,0.13291708400356583,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.49981019718510983, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.992284862493113, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[9, 22]"
